home,away,home shots,away shots,home goals,away goals
MIN,NSH,37,27,1,3
COL,DAL,30,40,4,3
MTL,PIT,28,37,1,2
WSH,DET,17,27,3,1
CBJ,NYI,18,40,2,5
ARI,OTT,32,33,1,5
STL,CAR,35,30,5,4
VAN,CGY,36,23,0,1
LAK,WPG,29,25,4,5
SJS,NYR,31,32,1,3
EDM,FLA,33,27,2,4
CHI,MIN,35,37,4,1
ANA,WPG,43,32,5,4
PHI,TBL,25,24,7,3
WSH,COL,38,32,2,1
LAK,TOR,20,19,2,0
BOS,TBL,34,19,4,3
BUF,DET,26,30,1,3
NYR,NYI,27,44,0,3
PIT,MIN,37,32,7,2
CAR,COL,46,30,3,2
STL,EDM,29,15,4,2
NSH,VAN,30,31,5,1
WPG,FLA,35,27,8,2
DAL,OTT,29,41,5,4
ARI,SJS,29,25,2,3
CBJ,MTL,16,31,2,3
WSH,PHI,26,21,1,0
ANA,TOR,25,28,4,0
LAK,NJD,26,20,3,5
BOS,NYR,32,30,3,0
BUF,MIN,18,37,0,7
PHI,VAN,30,22,0,4
OTT,MTL,35,26,4,1
TBL,EDM,19,32,3,2
FLA,COL,32,29,2,4
STL,DET,27,24,2,3
DAL,WPG,47,22,1,2
ARI,CGY,28,25,1,4
SJS,TOR,42,25,3,1
NYI,PIT,35,24,6,3
CAR,VAN,28,17,0,3
CBJ,NYR,36,26,1,2
NSH,WSH,30,34,4,3
CHI,WPG,33,35,2,4
ANA,NJD,40,15,5,1
BOS,CBJ,35,31,1,3
BUF,PHI,27,32,3,4
MTL,NYI,35,31,6,4
OTT,CAR,32,28,2,3
DET,NSH,24,36,5,2
TBL,COL,31,42,3,2
FLA,EDM,37,34,2,3
STL,TOR,33,27,3,0
DAL,WSH,26,32,5,4
MIN,ARI,33,26,3,1
LAK,ANA,28,31,2,3
SJS,CGY,22,23,3,4
PIT,NYR,34,31,2,5
CHI,DAL,41,34,3,6
WPG,ARI,30,31,4,3
DET,BUF,26,15,6,4
NYI,PHI,41,29,7,4
TOR,CAR,35,32,1,4
FLA,VAN,24,23,1,2
STL,COL,30,18,3,1
MIN,CBJ,26,23,1,3
LAK,CGY,34,23,1,2
SJS,NJD,36,34,2,5
NYR,OTT,35,35,3,2
PHI,PIT,40,35,3,2
WSH,EDM,24,31,4,5
MTL,NSH,27,37,2,1
DET,MIN,24,38,5,4
TBL,VAN,26,28,4,1
CHI,ARI,51,36,6,1
DAL,BOS,37,27,1,3
OTT,TOR,26,40,4,3
PIT,CHI,35,26,2,3
WPG,CBJ,29,29,4,0
COL,BOS,36,24,3,2
ANA,CGY,27,33,6,3
SJS,LAK,25,28,4,2
NYI,NYR,38,41,4,1
PHI,ARI,42,27,4,3
PIT,WPG,30,22,5,3
CAR,TBL,22,30,4,2
CBJ,WSH,30,28,4,3
MTL,DAL,26,42,3,2
FLA,DET,41,27,4,5
NSH,COL,39,24,4,3
CGY,BUF,31,18,4,1
EDM,MIN,24,29,1,2
VAN,ANA,17,24,0,4
NJD,TOR,23,30,2,1
WSH,PIT,36,27,4,0
LAK,CHI,27,29,4,3
NYI,BOS,45,33,2,5
NYR,MTL,24,26,0,1
PHI,WPG,32,38,5,2
TOR,ARI,25,45,1,3
OTT,DAL,28,41,3,6
TBL,DET,32,28,5,1
FLA,CBJ,31,33,3,2
STL,NSH,35,37,5,4
CGY,MIN,30,32,0,1
EDM,BUF,34,20,3,2
SJS,ANA,33,28,6,3
NJD,PIT,14,43,1,2
CAR,STL,28,32,2,3
COL,NSH,28,23,3,0
VAN,BUF,38,22,5,2
ANA,CHI,22,33,1,4
MTL,WSH,30,36,1,0
DET,NYI,19,23,4,1
OTT,ARI,31,37,7,2
BOS,LAK,33,31,3,1
NJD,FLA,14,27,3,1
NYR,CAR,37,32,4,1
PHI,TOR,18,30,1,0
WPG,DAL,40,32,2,5
TBL,CBJ,34,35,3,1
CGY,EDM,33,19,4,2
SJS,CHI,20,31,2,0
MTL,ARI,20,32,2,3
WSH,STL,36,40,3,4
PIT,NSH,21,24,0,4
VAN,MIN,37,20,2,4
NYR,FLA,38,36,6,3
CGY,WPG,28,19,5,2
SJS,EDM,37,40,4,5
NJD,OTT,19,20,2,1
NYI,FLA,34,30,2,4
WSH,LAK,27,27,4,0
CBJ,ARI,31,29,1,4
MTL,BUF,34,18,2,3
STL,TBL,18,31,2,1
NSH,TOR,32,28,4,3
MIN,CHI,43,24,3,0
DAL,COL,32,24,2,3
VAN,WPG,33,28,3,2
ANA,CAR,31,32,5,4
NYR,BOS,25,20,3,2
EDM,PIT,22,26,0,2
CGY,SJS,23,29,3,1
BUF,STL,23,30,0,3
PHI,NYI,18,30,2,3
OTT,WSH,26,29,1,2
FLA,LAK,20,31,3,2
NSH,ANA,46,26,2,5
DAL,TBL,36,29,3,5
COL,DET,28,29,0,3
ARI,CAR,29,41,1,2
VAN,SJS,34,38,1,5
NJD,TOR,17,34,4,1
WSH,ANA,34,25,3,2
CBJ,STL,33,33,7,1
WPG,CHI,21,22,1,2
CGY,PIT,21,30,0,4
NSH,NYR,23,32,3,2
TBL,LAK,28,29,2,4
BOS,NYI,36,40,2,1
BUF,DAL,24,40,3,2
TOR,EDM,28,32,5,1
MTL,NJD,44,23,6,2
OTT,CBJ,35,33,1,4
MIN,COL,29,18,1,0
ARI,DET,23,26,1,3
VAN,PIT,27,31,5,0
SJS,CAR,27,30,4,5
STL,CHI,27,28,2,4
FLA,NSH,36,25,2,3
WSH,PHI,14,25,1,3
BUF,NYI,10,31,2,3
TBL,ANA,23,28,5,3
NYR,DAL,36,25,2,3
WPG,COL,29,28,5,3
BOS,MTL,35,34,1,3
NJD,EDM,14,24,1,2
CBJ,LAK,26,44,3,4
MIN,VAN,32,25,5,3
CHI,ARI,38,29,2,3
SJS,CGY,34,27,1,4
BOS,DAL,44,32,3,5
BUF,OTT,36,26,1,2
NYI,EDM,28,36,3,2
TOR,NYR,34,39,4,5
MTL,PHI,41,24,2,1
FLA,ANA,26,33,6,2
STL,ARI,36,26,2,1
NSH,TBL,29,32,3,2
WPG,MIN,34,30,2,1
PIT,DET,21,24,4,1
CHI,VAN,41,36,4,5
SJS,WSH,30,33,4,5
NYI,TOR,41,34,3,2
CAR,ANA,36,17,1,2
MTL,EDM,26,38,3,4
OTT,PIT,33,29,4,5
TBL,STL,29,44,3,6
NSH,WPG,26,33,3,1
MIN,FLA,23,27,2,1
COL,NYR,29,31,3,6
LAK,CGY,45,18,5,3
CBJ,PHI,33,25,4,3
CHI,NJD,35,26,3,1
DAL,FLA,28,37,2,0
ARI,SJS,36,26,2,4
VAN,BOS,25,23,5,2
OTT,EDM,42,27,7,2
MTL,TOR,32,29,2,1
DET,WPG,29,38,4,5
NYI,CBJ,46,37,6,3
NSH,NJD,38,22,3,1
MIN,CAR,24,27,6,3
ARI,NYR,35,32,1,5
COL,DAL,30,25,4,1
CGY,VAN,34,30,3,2
LAK,WSH,30,28,3,1
CHI,PIT,32,37,2,1
FLA,STL,41,33,1,2
BUF,PHI,22,30,1,2
ANA,WSH,33,28,3,5
SJS,TBL,35,33,2,5
NYI,NYR,43,42,5,6
OTT,CAR,32,36,3,6
DET,MTL,25,29,0,2
WPG,EDM,46,22,5,4
COL,ARI,34,17,5,2
CGY,BOS,27,27,4,3
VAN,MIN,29,22,3,2
LAK,TBL,28,23,3,2
NJD,BUF,35,25,2,1
PHI,CBJ,44,25,2,5
PIT,WSH,33,33,1,3
CAR,NYI,38,30,1,4
TOR,FLA,29,17,2,3
STL,DAL,28,22,1,4
NSH,SJS,37,43,5,1
OTT,MTL,39,44,4,2
CHI,DET,34,28,2,3
CGY,MIN,37,29,2,3
COL,LAK,43,26,1,4
EDM,BOS,30,41,4,3
ANA,TBL,25,32,1,4
NYI,NSH,40,32,5,2
NYR,VAN,34,28,4,5
PHI,BUF,38,32,2,3
PIT,CBJ,30,30,1,2
WSH,WPG,33,20,5,1
MTL,FLA,39,21,2,3
DAL,SJS,39,28,2,5
BUF,OTT,33,33,5,4
NJD,VAN,27,23,4,2
CAR,TOR,26,24,2,1
STL,BOS,15,27,5,1
CHI,COL,28,30,1,4
CGY,ANA,28,38,3,6
EDM,MIN,15,29,0,4
WSH,NYI,27,32,3,2
PHI,NSH,33,22,3,2
TOR,WPG,33,34,4,3
MTL,CBJ,24,32,3,1
OTT,FLA,39,22,4,1
NJD,CAR,19,32,3,1
EDM,ANA,27,21,1,2
STL,PIT,23,29,2,4
DAL,DET,34,36,6,7
ARI,TBL,24,27,2,4
SJS,LAK,32,29,1,2
PHI,WSH,28,23,3,2
CHI,BOS,28,30,2,6
BUF,NSH,17,38,1,2
NYI,VAN,37,24,0,4
PIT,FLA,26,35,5,1
COL,TBL,18,32,5,4
NYR,CBJ,37,30,4,3
MIN,DAL,35,20,6,2
NJD,ARI,28,38,3,0
ANA,DET,25,38,4,3
BOS,VAN,41,28,1,2
NYI,ARI,39,28,5,1
NYR,CGY,29,21,1,0
CAR,PHI,35,24,4,1
CBJ,BUF,47,31,2,4
STL,MTL,29,23,2,5
NSH,COL,41,20,5,2
MIN,EDM,34,19,1,2
WPG,DAL,25,28,4,2
CHI,FLA,38,36,3,2
LAK,DET,27,20,1,0
NJD,CGY,27,26,1,3
WSH,PIT,24,26,3,4
ANA,OTT,25,34,0,3
BUF,VAN,24,31,6,3
NYR,ARI,38,40,4,3
CBJ,MTL,27,27,2,5
TOR,PHI,17,49,3,2
FLA,CHI,20,29,0,3
NSH,MIN,29,30,2,4
WPG,STL,31,29,1,2
LAK,OTT,35,28,0,1
SJS,DET,22,35,2,3
NJD,BOS,31,34,2,3
NYI,CGY,39,27,2,1
CAR,WSH,38,28,3,0
TBL,CHI,29,28,4,0
DAL,COL,36,23,4,5
ANA,LAK,32,22,4,2
FLA,BUF,47,14,5,3
NSH,DET,40,25,3,4
NYI,CAR,24,41,3,5
CBJ,NJD,33,19,0,2
BOS,ARI,34,32,4,1
MTL,TOR,23,30,4,0
PHI,NYR,34,36,4,2
COL,MIN,34,32,1,3
EDM,STL,22,27,1,2
SJS,OTT,30,31,2,4
WPG,LAK,29,20,5,2
FLA,TBL,26,23,4,3
PIT,CBJ,41,25,5,3
WSH,TOR,32,32,4,0
DAL,ANA,40,22,1,3
VAN,STL,31,39,6,5
NYR,NSH,40,26,4,1
CHI,CAR,26,29,5,2
SJS,MTL,37,20,4,0
NJD,NSH,24,34,3,1
PHI,CGY,37,26,2,3
CBJ,WSH,30,33,3,5
TBL,BUF,35,28,3,0
FLA,TOR,42,34,2,3
MIN,OTT,38,33,3,2
DAL,NYI,35,37,3,2
ARI,ANA,30,35,1,4
EDM,LAK,23,29,2,5
VAN,SJS,28,30,2,6
WPG,OTT,36,20,1,3
DET,NYR,31,40,2,1
COL,PIT,22,29,3,1
ANA,MTL,33,38,3,1
BOS,CGY,37,32,3,4
PHI,STL,31,29,3,1
WSH,MIN,25,30,1,2
TBL,TOR,31,27,4,2
FLA,DAL,24,32,3,4
NSH,NYI,31,26,3,4
ARI,VAN,35,34,3,2
LAK,MTL,29,18,4,3
NJD,CBJ,23,24,2,3
CAR,MIN,38,19,1,3
OTT,BUF,37,26,3,2
DET,CGY,35,24,2,5
CHI,EDM,39,47,2,1
ANA,PIT,29,21,2,5
BOS,PHI,37,31,3,2
TOR,STL,24,44,1,6
TBL,DAL,28,35,5,4
FLA,NYI,18,28,4,3
WSH,BUF,45,17,6,1
CBJ,COL,44,33,0,4
NSH,WPG,21,26,1,3
ARI,MTL,28,35,0,2
LAK,PIT,31,18,0,1
SJS,VAN,40,34,2,3
CAR,EDM,35,20,7,4
NJD,PHI,21,27,5,2
MIN,COL,34,21,2,3
OTT,CGY,42,46,5,4
BOS,DET,30,39,5,3
CHI,NYR,29,36,0,1
TOR,NYI,25,43,3,4
DET,EDM,26,38,5,2
VAN,ANA,16,30,2,1
ARI,NSH,28,40,1,2
SJS,PIT,30,40,2,1
NYI,NYR,30,22,1,2
PHI,DAL,26,39,1,2
CAR,CBJ,32,32,3,4
MTL,TBL,19,36,0,1
OTT,BOS,40,22,1,3
STL,WPG,27,16,5,4
MIN,NJD,38,32,6,2
COL,LAK,23,30,2,5
TOR,BUF,34,33,4,3
WSH,NYR,29,31,1,3
CGY,ANA,23,32,6,3
BOS,TBL,30,37,3,2
PIT,EDM,34,29,6,4
CAR,DAL,18,32,3,5
MTL,OTT,29,28,2,5
DET,CBJ,42,26,1,3
FLA,WPG,20,20,4,2
STL,PHI,35,28,1,0
COL,NJD,29,24,2,1
VAN,LAK,19,20,0,4
ARI,CHI,18,44,1,2
SJS,NSH,21,35,2,0
NYI,OTT,35,28,1,2
WSH,DAL,20,31,2,4
CBJ,EDM,31,35,5,4
MIN,ANA,33,24,1,2
CGY,TOR,28,28,6,3
PHI,DET,36,33,7,2
PIT,BOS,30,30,0,2
SJS,CHI,35,30,2,6
BUF,NYR,20,33,0,2
TBL,WPG,16,29,1,2
NYI,MTL,36,30,1,3
CAR,FLA,27,22,0,2
VAN,TOR,35,29,4,1
STL,MIN,42,19,1,3
ARI,NJD,31,29,1,4
COL,CGY,26,31,3,2
LAK,NSH,24,23,1,2
NYR,FLA,34,39,2,1
CBJ,CAR,24,27,2,3
DAL,STL,28,21,0,3
OTT,PHI,28,28,2,1
PIT,DET,43,25,1,5
WSH,BOS,38,32,2,0
ANA,NSH,28,27,4,2
BUF,WSH,33,38,3,4
TBL,MTL,34,34,4,2
EDM,TOR,32,29,4,1
LAK,ARI,35,25,1,0
BOS,BUF,45,24,1,2
NJD,PIT,19,35,2,0
CAR,OTT,36,33,1,2
FLA,MTL,43,25,2,3
NSH,MIN,27,21,2,3
WPG,SJS,22,40,5,2
CHI,NYI,30,39,4,1
CGY,STL,25,26,0,4
VAN,PHI,35,28,4,1
NYR,CHI,25,31,0,1
EDM,CBJ,47,20,3,4
ANA,LAK,26,31,3,2
TOR,SJS,28,42,1,4
MTL,CAR,22,31,4,0
OTT,BOS,32,35,6,4
FLA,DET,32,27,3,1
MIN,WSH,30,27,2,3
WPG,STL,34,33,2,1
DAL,PIT,26,32,2,1
CGY,PHI,26,27,4,1
VAN,CBJ,40,33,2,6
ARI,COL,30,29,2,5
BUF,NJD,29,27,1,3
TBL,DET,32,31,3,1
ANA,COL,40,24,3,2
MIN,STL,28,29,6,3
CGY,CBJ,40,26,2,3
LAK,VAN,26,42,1,4
MTL,SJS,29,29,2,0
OTT,TOR,41,25,5,3
FLA,BOS,25,27,2,1
NJD,NYI,26,30,0,3
CAR,NYR,30,29,2,3
WPG,WSH,24,28,3,0
NSH,BUF,43,24,3,0
DAL,CHI,29,33,4,0
ARI,PIT,31,37,1,3
EDM,PHI,34,31,5,4
DET,STL,25,24,2,1
TBL,BOS,19,28,5,3
NYR,ANA,29,38,7,2
ARI,VAN,27,44,1,3
NJD,LAK,20,33,1,3
CAR,CHI,44,25,1,3
TOR,MIN,36,32,1,2
OTT,SJS,37,31,5,2
DAL,BUF,39,28,4,3
CGY,COL,26,27,3,2
EDM,WPG,34,24,1,4
NYI,MIN,38,32,1,2
NYR,LAK,36,35,2,4
PIT,STL,26,35,2,3
CBJ,ANA,27,40,5,3
DET,ARI,37,22,4,5
TBL,FLA,25,36,4,3
NSH,MTL,31,29,3,2
VAN,WPG,30,28,5,2
PHI,CHI,33,35,4,1
EDM,COL,34,44,4,3
CGY,DAL,34,30,3,4
BOS,ANA,29,32,2,3
BUF,ARI,35,42,3,4
NYI,LAK,27,37,2,3
WSH,NJD,24,31,3,2
CAR,PIT,28,29,5,2
TOR,FLA,25,28,1,4
OTT,NYR,24,32,1,5
DET,SJS,34,30,4,6
TBL,NSH,30,19,2,3
WPG,MTL,22,41,5,2
VAN,COL,34,38,1,4
MIN,CGY,36,25,4,2
CHI,CBJ,33,27,2,5
EDM,DAL,28,29,4,0
WSH,NSH,28,27,3,4
BOS,NYR,30,32,4,2
NYI,ANA,31,24,2,3
PHI,SJS,18,44,2,3
PIT,ARI,46,24,3,2
DET,TBL,23,23,4,0
TOR,OTT,31,25,4,3
MTL,FLA,25,23,3,2
CAR,NJD,32,22,3,1
STL,CBJ,31,17,2,4
MIN,LAK,20,32,4,1
COL,BUF,22,38,5,3
VAN,DAL,36,40,3,4
NYR,WSH,25,31,2,5
OTT,FLA,27,37,2,4
NYI,DET,27,25,5,4
CAR,BOS,31,30,1,2
NSH,CGY,29,30,2,5
NJD,ANA,27,25,1,2
PIT,SJS,33,32,3,2
WPG,CHI,34,24,3,4
MTL,TBL,28,44,3,5
STL,VAN,24,22,1,4
CHI,LAK,40,32,4,1
DAL,CGY,36,25,3,5
COL,EDM,30,36,1,4
ARI,BUF,29,36,1,4
BOS,FLA,29,24,3,2
WSH,CAR,20,25,4,2
CBJ,NJD,31,26,3,2
TOR,TBL,28,41,3,1
DET,OTT,17,34,1,2
NSH,VAN,38,25,4,5
WPG,NYR,34,24,2,3
BUF,TOR,31,27,4,3
PIT,PHI,25,31,1,4
ANA,EDM,27,23,5,1
SJS,COL,30,20,5,1
CBJ,NYI,39,28,4,3
MTL,WSH,27,19,4,5
OTT,TBL,34,29,2,1
DET,BOS,37,25,2,3
FLA,CAR,35,32,6,1
STL,CGY,43,18,4,1
MIN,NYR,28,26,2,3
CHI,VAN,38,36,3,1
LAK,EDM,33,30,8,2
BUF,CHI,38,36,3,4
NJD,MTL,18,33,3,2
DAL,STL,32,21,5,7
ANA,COL,37,23,2,4
SJS,ARI,37,21,3,1
CAR,PHI,26,23,3,2
CBJ,PIT,35,36,5,3
WPG,VAN,36,30,5,4
BOS,TOR,50,28,2,1
OTT,WSH,28,32,4,3
FLA,TBL,34,22,0,4
NYI,BUF,36,21,3,0
NYR,NJD,32,36,6,1
MIN,DET,24,22,2,3
NSH,DAL,36,24,3,4
ARI,SJS,36,45,5,3
EDM,CGY,27,29,0,4
LAK,COL,26,10,3,1
DET,WSH,36,28,1,2
FLA,MTL,25,28,1,4
TOR,OTT,38,45,3,2
PHI,PIT,20,47,4,1
CHI,STL,39,33,1,2
BUF,CAR,25,52,4,3
NYR,CBJ,42,32,4,3
MIN,WPG,32,34,0,2
VAN,LAK,38,37,2,1
SJS,DAL,24,25,1,5
NJD,NYR,21,40,2,4
PHI,NYI,27,40,5,4
OTT,PIT,44,28,4,3
DET,CAR,25,32,3,2
TBL,MTL,41,17,7,1
STL,WPG,30,31,0,1
CHI,MIN,33,30,1,2
COL,NSH,23,42,3,2
CGY,ARI,32,24,3,2
EDM,LAK,22,27,4,2
CBJ,TOR,33,35,5,0
WSH,BOS,33,27,3,0
ANA,DAL,19,32,0,4
NYR,OTT,26,27,0,3
PHI,CAR,28,27,1,3
MTL,DET,26,27,4,3
TBL,NJD,31,24,4,3
FLA,BOS,30,36,4,2
STL,CHI,25,22,2,1
NSH,MIN,34,27,2,4
COL,WPG,21,41,1,0
CGY,LAK,25,34,3,1
EDM,SJS,27,52,1,3
VAN,ARI,32,28,5,0
PIT,NYI,38,26,1,3
CBJ,BUF,40,25,4,2
PHI,OTT,35,22,1,3
WSH,NYR,24,34,2,4
WPG,CGY,22,25,5,1
LAK,SJS,36,21,4,1
BUF,PIT,28,38,0,2
TOR,MTL,22,33,3,4
FLA,NJD,27,33,3,2
NYI,CBJ,52,37,4,5
CAR,DET,35,29,0,2
TBL,BOS,25,38,3,2
STL,MIN,24,25,4,2
DAL,NSH,25,25,4,1
COL,CHI,24,30,3,2
ARI,ANA,24,38,1,2
VAN,EDM,23,28,6,5
